1,PropertyID,Street,City   ,ZipCode,Legal,SEV,Status,Closing date
799,21022935,15611 LIBERAL,DETROIT,48205,"N LIBERAL 175 W 3 FT 176 AND S 9 FT OF VAC ALLEY ADJ OBENAUER-BARBER-LAING COS TERNES GDNS SUB L63 P16 PLATS, W C R 21/989 40 X 134","$1,200 ",Active, 10-24-018 9:45:00 AM
800,21022991,16277 LIBERAL,DETROIT,48205,"N LIBERAL 447 AVALON HEIGHTS SUB L49 P100 PLATS, W C R 21/789 40 X 125","$7,700 ",Active, 10-24-018 9:45:00 AM
801,21023004,16461 LIBERAL,DETROIT,48205,"N LIBERAL 460 AVALON HEIGHTS SUB L49 P100 PLATS, W C R 21/789 40 X 125","$6,800 ",Active, 10-24-018 9:45:00 AM
802,21023425,16121 MANNING,DETROIT,48205,"N MANNING 340 AVALON HEIGHTS SUB L49 P100 PLATS, W C R 21/789 35 X 125","$6,600 ",Active, 10-24-018 9:45:00 AM
803,21023519,15872 TACOMA,DETROIT,48205,"S TACOMA 215 AND N 9 FT OF VAC ALLEY ADJ ASSESSORS PLAT OF JOHN SALTER ESTATE SUB L65 P57 PLATS, WCR 21/994 39 X 134","$9,800 ",Active, 10-24-018 9:45:00 AM
804,21023653,13902 TACOMA,DETROIT,48205,"S TACOMA 170 GRATIOT LAWN SUB L38 P81 PLATS, W C R 21/827 35 X 110","$7,500 ",Active, 10-24-018 9:45:00 AM
805,21023671,13694 TACOMA,DETROIT,48205,"S TACOMA 152 GRATIOT LAWN SUB L38 P81 PLATS, W C R 21/827 35 X 110","$11,000 ",Active, 10-24-018 9:45:00 AM
806,21023802,14139 TACOMA,DETROIT,48205,"N TACOMA 82 AND S 8 FT VAC ALLEY ADJ GRATIOT LAWN SUB L38 P81 PLATS, W C R 21/827 35 X 118","$1,400 ",Active, 10-24-018 9:45:00 AM
807,21024061,14924 E STATE FAIR,DETROIT,48205,"S E STATE FAIR 195DANIEL SUB L40 P7 PLATS, W C R 21/840 35X115.78A","$10,200 ",Active, 10-24-018 9:45:00 AM
808,21024155,13322 E STATE FAIR,DETROIT,48205,"S STATE FAIR E 411 GRATIOT LAWN SUB L38 P81 PLATS, W C R 21/827 35 X 110","$9,800 ",Active, 10-24-018 9:45:00 AM
809,21024179-80,11627 E STATE FAIR,DETROIT,48205,"N STATE FAIR E 6&7 RE-SUB OF GREEN BRIER SUB L55 P70 PLATS, W C R 21/895 40 X 90","$6,900 ",Active, 10-24-018 9:45:00 AM
810,21024556,15709 E STATE FAIR,DETROIT,48205,"N STATE FAIR E 190 AND S 9 FT VAC ALLEY ADJ ED DE GRANDCHAMP GRATIOT FARM SUB L40 P18 PLATS, WCR 21/803 35 X 147","$10,600 ",Active, 10-24-018 9:45:00 AM
811,21025456,16039 FAIRMOUNT DR,DETROIT,48205,"N FAIRMOUNT AVE 183 PATERSON BROS & COS RIDGEMONT GARDENS SUB L60 P3 PLATS, WCR 21/943 35 X 123","$7,500 ",Active, 10-24-018 9:45:00 AM
812,21025840,15661 EASTBURN,DETROIT,48205,"N EASTBURN W 35 FT 32 COLONIAL PARK L41 P18 PLATS, W C R 21/790 35 X 125","$8,700 ",Active, 10-24-018 9:45:00 AM
813,21025847,15809 EASTBURN,DETROIT,48205,"N EASTBURN E 2 FT 27 W 34 FT 26 COLONIAL PARK L41 P18 PLATS, W C R 21/790 36 X 125","$5,600 ",Active, 10-24-018 9:45:00 AM
814,21025891,16413 EASTBURN,DETROIT,48205,"N EASTBURN 122 AND S 9 FT OF VAC ALLEY ADJ JOHN LAMBRECHTS GOLFHURST SUB L61 P29 PLATS, W C R 21/959 40 X 128.85A",$500 ,Active, 10-24-018 9:45:00 AM
815,21026577,14000 EDMORE DR,DETROIT,48205,"S EDMORE DR 1673 DRENNAN & SELDONS REGENT PARK SUB NO 3 L59 P88 PLATS, W C R 21/944 34.75 IRREG","$13,300 ",Active, 10-24-018 9:45:00 AM
816,21026670,14497 EDMORE DR,DETROIT,48205,"N EDMORE DR 306 MOHICAN HEIGHTS SUB L58 P51 PLATS, W C R 21/914 40 X 125","$15,800 ",Active, 10-24-018 9:45:00 AM
817,21027386,16274 CARLISLE,DETROIT,48205,"S CARLISLE 55 AND N 9 FT VAC ALLEY ADJ RIDGEMONT MANOR SUB L55 P96 PLATS, W C R 21/904 40 X 134 NEZH CERT #2007-1299, PARCEL #27071299","$12,000 ",Active, 10-24-018 10:00:00 AM
818,21028043,15512 E EIGHT MILE,DETROIT,48205,"S EIGHT MILE E 300 DRENNAN & SELDONS REGENT PARK SUB NO 1 L55 P88 PLATS, WCR 21/905 20 X 100","$2,000 ",Active, 10-24-018 10:00:00 AM
819,21028092,15216 E EIGHT MILE,DETROIT,48205,"S EIGHT MILE E 352 PT OF 353 BG E 5.41 FT ON S LINE & E 5.25 FT ON N LINE DRENNAN & SELDONS REGENT PARK SUB NO 1 L55 P88 PLATS, WCR 21/905 25.25 IRREG","$35,800 ",Active, 10-24-018 10:00:00 AM
820,21029334,19144 VERONA,DETROIT,48205,"E VERONA AVE 19 RESUB OF KELLYS GRATIOT PARK SUB L56 P38 PLATS, W C R 21/884 40 X 119.65","$12,000 ",Active, 10-24-018 10:00:00 AM
821,21029939,19140 PELKEY,DETROIT,48205,"E PELKEY 34 VANDAMMES SUB L43 P50 PLATS, W C R 21/638 40 X 119","$5,400 ",Active, 10-24-018 10:00:00 AM
822,21030121,19229 PELKEY,DETROIT,48205,"W PELKEY 72 VANDAMMES SUB L43 P50 PLATS, W C R 21/638 47 X 120.08A","$12,800 ",Active, 10-24-018 10:00:00 AM
823,21030193,17125 PELKEY,DETROIT,48205,"3 expiring 12/30/2015. Property exempt from Ad Valorem taxes and assessed pursuant to PA 261 of 2003 expiring 12/30/2015. W PELKEY N 30 FT 229 AND E 9 FT OF VAC ALLEY ADJ MICHAEL GREINER ESTATE SUB L41 P67 PLATS, W C R 21/611 30 X 111.51",$400 ,Active, 10-24-018 10:00:00 AM
824,21030323,19920 HICKORY,DETROIT,48205,"E HICKORY 74 GRANGEWOOD GARDENS SUB L59 P29 PLATS, W C R 21/923 38 X 128.41A",$400 ,Active, 10-24-018 10:00:00 AM
825,21030539.002L,18039 HICKORY,DETROIT,48205,"W HICKORY 145 GROTTO PARK SUB L45 P39 PLATS, W C R 21/679 36 X 126","$10,300 ",Active, 10-24-018 10:00:00 AM
826,21030866,18625 JOANN,DETROIT,48205,"W JOANN 538 GRATIOT MEADOWS SUB L46 P57 PLATS, W C R 21/687 35 X 117.81A","$8,700 ",Active, 10-24-018 10:00:00 AM
827,21030991,17216 GITRE,DETROIT,48205,"E GITRE AVE 122 MICHAEL GREINER EST SUB L41 P67 PLATS, W C R 21/611 40 X 101.70","$6,100 ",Active, 10-24-018 10:00:00 AM
828,21031149,18686 FAIRPORT,DETROIT,48205,"E FAIRPORT AVE 450 GRATIOT MEADOWS SUB L46 P57 PLATS, W C R 21/687 35 X 126","$9,600 ",Active, 10-24-018 10:00:00 AM
829,21031319,20059 FAIRPORT,DETROIT,48205,"W FAIRPORT S 16.93 FT 235 N 23.07 FT 236 GRANGEWOOD GARDENS NO 1 SUB L59 P53 PLATS, W C R 21/929 40 X 110.26","$8,400 ",Active, 10-24-018 10:00:00 AM
830,21031496,12559 FAIRPORT,DETROIT,48205,"W FAIRPORT 32 WESTPHAELISCHER SCHUETZENBUND SUB L47 P35 PLATS, W C R 21/694 35 X 106.48A","$9,400 ",Active, 10-24-018 10:00:00 AM
831,21031563,17146 WESTPHALIA,DETROIT,48205,"E WESTPHALIA 105 GITRE PARK L34 P100 PLATS, W C R 21/448 30 X 110","$7,000 ",Active, 10-24-018 10:00:00 AM
832,21031728,20048 WESTPHALIA,DETROIT,48205,"E WESTPHALIA N 12 FT 284 S 31 FT 285 GRANGEWOOD GARDENS NO 1 L59 P53 PLATS, W C R 21/929 43 X 110.26","$9,200 ",Active, 10-24-018 10:00:00 AM
833,21031781,20267 WESTPHALIA,DETROIT,48205,"W WESTPHALIA 120 E 9 FT OF VAC ALLEY ADJ WALTHAM MANOR SUB L54 P55 PLATS, W C R 21/879 40 X 124.52","$8,900 ",Active, 10-24-018 10:00:00 AM
834,21031811,19951 WESTPHALIA,DETROIT,48205,"W WESTPHALIA S 26 FT 315 N 17 FT 316 GRANGEWOOD GARDENS NO 1 L59 P53 PLATS, W C R 21/929 43 X 115.52","$7,600 ",Active, 10-24-018 10:00:00 AM
835,21031821,19775 WESTPHALIA,DETROIT,48205,"W WESTPHALIA 277 ROSELAND PARK SUB L42 P86 PLATS, W C R 21/795 35 X 115.46A","$7,400 ",Active, 10-24-018 10:00:00 AM
836,21031884,18969 WESTPHALIA,DETROIT,48205,"W WESTPHALIA 275 GRATIOT MEADOW SUB L46 P57 PLATS, W C R 21/687 36 X 128","$8,100 ",Removed from Auction, 10-24-018 10:00:00 AM
837,21031912,18509 WESTPHALIA,DETROIT,48205,"W WESTPHALIA 247 GRATIOT MEADOW SUB L46 P57 PLATS, W C R 21/687 35 X 128","$8,300 ",Active, 10-24-018 10:00:00 AM
838,21032120,18680 GOULBURN,DETROIT,48205,"E GOULBURN 166 GRATIOT MEADOWS SUB L46 P57 PLATS, W C R 21/687 35 X 120","$8,800 ",Active, 10-24-018 10:00:00 AM
839,21032142,19150 GOULBURN,DETROIT,48205,"E GOULBURN 201 ROSELAND PARK SUB L42 P86 PLATS, W C R 21/795 37 X 114.50",$300 ,Active, 10-24-018 10:00:00 AM
840,21032428,18053 GOULBURN,DETROIT,48205,"W GOULBURN 81 GRATIOT MEADOWS SUB L46 P57 PLATS, W C R 21/687 35 X 120","$8,800 ",Active, 10-24-018 10:00:00 AM
841,21032696,19722 WALTHAM,DETROIT,48205,"E WALTHAM 12 ROSELAND PARK L42 P86 PLATS, W C R 21/795 35 X 114.50","$6,100 ",Active, 10-24-018 10:15:00 AM
842,21032826,19771 WALTHAM,DETROIT,48205,"W WALTHAM S 10 FT 318 317 LONGHILL SUB L44 P4 PLATS, W C R 21/793 40 X 109","$15,800 ",Active, 10-24-018 10:15:00 AM
843,21032957-8,17153 WALTHAM,DETROIT,48205,"W WALTHAM 66&67 N 10 FT 68 STECKER BALL SUB L48 P42 PLATS, W C R 21/720 50 IRREG","$8,400 ",Active, 10-24-018 10:15:00 AM
844,21032989,12509 WALTHAM,DETROIT,48205,"W WALTHAM 85 BLK D GRATIOT HIGHLANDS SUB L29 P64 PLATS, W C R 21/446 40 X 100.90",$300 ,Active, 10-24-018 10:15:00 AM
845,21033108-9,18602 BARLOW,DETROIT,48205,"E BARLOW 107 S 1/2 108 WALTHAM SUB L42 P8 PLATS, WCR 21/787 60.71 IRREG","$11,500 ",Active, 10-24-018 10:15:00 AM
846,21034198,18108 STRASBURG,DETROIT,48205,"E STRASBURG 37 AND W 9 FT OF VAC ALLEY ADJ WALTHAM RD MANOR SUB L46 P79 PLATS, W C R 21/782 43 X 115","$5,800 ",Active, 10-24-018 10:15:00 AM
847,21034516,12701 STRASBURG,DETROIT,48205,"W STRASBURG 58 BLK H GRATIOT HIGHLANDS SUB L29 P64 PLATS, W C R 21/446 40 X 100.9","$7,300 ",Active, 10-24-018 10:15:00 AM
848,21034596,12550 DRESDEN,DETROIT,48205,"E DRESDEN 37 BLK H--GRATIOT HIGHLANDS SUB L29 P64 PLATS, W C R 21/446 40 X 100.9","$5,500 ",Active, 10-24-018 10:15:00 AM
849,21034713,19160 DRESDEN,DETROIT,48205,"E DRESDEN 104 MC GIVERIN-HALDEMANS SEVEN MILE DRIVE SUB L54 P49 PLATS, W C R 21/882 40 X 123.74A","$7,500 ",Active, 10-24-018 10:15:00 AM
850,21035063,19344 BRADFORD,DETROIT,48205,"E BRADFORD 40 MARQUARDT SUB L49 P66 PLATS, W C R 21/785 40 X 126.47","$8,200 ",Active, 10-24-018 10:15:00 AM
851,21035461,19394 ANNOTT,DETROIT,48205,"E ANNOTT 37 EDGEWOOD PARK SUB L46 P77 PLATS, W C R 21/791 35 X 125.75",$400 ,Active, 10-24-018 10:15:00 AM
852,21035468,19528 ANNOTT,DETROIT,48205,"E ANNOTT N 28 FT 30 S 14 FT 29 EDGEWOOD PARK SUB L46 P77 PLATS, W C R 21/791 42 X 125.75","$12,400 ",Active, 10-24-018 10:15:00 AM
853,21035753,17852 ROWE,DETROIT,48205,"E ROWE 30 GROTTO SUB L45 P19 PLATS, W C R 21/781 40 X 134.75","$7,500 ",Active, 10-24-018 10:15:00 AM
854,21036053,17845 ROWE,DETROIT,48205,"W ROWE 24 N 20 FT OF 25 GROTTO SUB L45 P19 PLATS, W C R 21/781 60 X 129.75","$7,800 ",Active, 10-24-018 10:15:00 AM
855,21036108-9,17178 HOOVER,DETROIT,48205,"E HOOVER 18&17 JEREMIAH TROMBLYS GRATIOT LAWN SUB L55 P42 PLATS, W C R 21/881 40 X 100","$5,200 ",Active, 10-24-018 10:15:00 AM
856,21036310,19674 HOOVER,DETROIT,48205,"E HOOVER LOT 16 TWIN PINES SUB L43 P58 PLATS, W C R 21/794 40 X 125.75","$8,000 ",Active, 10-24-018 10:15:00 AM
857,21036798,5870 HARRELL,DETROIT,48213,"E HARRELL 61 BLANKES PARK SIDE SUB L61 P6 PLATS, W C R 21/954 35 X 110","$6,300 ",Active, 10-24-018 10:15:00 AM
858,21037060,2944 BEWICK,DETROIT,48214,"E BEWICK 261 BEWICKS SUB L23 P14 PLATS, W C R 21/530 30 X 137.86A","$6,700 ",Active, 10-24-018 10:15:00 AM
859,21037381,5453 BEWICK,DETROIT,48213,"W BEWICK 247 BEWICKS SUB L30 P29 PLATS, W C R 21/579 30 X 113.35","$4,400 ",Active, 10-24-018 10:15:00 AM
860,21037459,4673 BEWICK,DETROIT,48213,"W BEWICK 9 BEWICKS SUB L29 P47 PLATS, W C R 21/578 30 X 113.35","$4,000 ",Active, 10-24-018 10:15:00 AM
861,21037481,4543 BEWICK,DETROIT,48213,"W BEWICK 31 BEWICKS SUB L29 P47 PLATS, W C R 21/578 30 X 113.35",$400 ,Active, 10-24-018 10:15:00 AM
862,21037497,4447 BEWICK,DETROIT,48213,"W BEWICK 47 BEWICKS SUB L29 P47 PLATS, W C R 21/578 30 X 113.35","$5,400 ",Active, 10-24-018 10:15:00 AM
863,21037633,2239 BEWICK,DETROIT,48214,"W BEWICK 123 BEWICKS SUB L23 P14 PLATS, W C R 21/530 30 X 120",$500 ,Active, 10-24-018 10:15:00 AM
864,21037896,4810 GARLAND,DETROIT,48213,"E GARLAND 114 H A STRASBURG SUB L29 P98 PLATS, W C R 21/552 30 X 124.87A","$6,700 ",Active, 10-24-018 10:15:00 AM
865,21038107,5217 GARLAND,DETROIT,48213,"W GARLAND LOT 51 BEWICKS SUB L30 P29 PLATS, W C R 21/579 30 X 115.79A","$6,100 ",Active, 10-24-018 10:30:00 AM
866,21038150,4773 GARLAND,DETROIT,48213,"W GARLAND 122 BEWICKS SUB L29 P47 PLATS, W C R 21/578 30 X 115.71A","$6,800 ",Active, 10-24-018 10:30:00 AM
867,21038559,3014 ST CLAIR,DETROIT,48214,"E ST CLAIR 40 ABERLES SUB L18 P32 PLATS, W C R 21/324 30 X 106.8A","$11,200 ",Active, 10-24-018 10:30:00 AM
868,21038625,3948 ST CLAIR,DETROIT,48214,"E ST CLAIR LOT 43 FRED MIESELS SUB L27 P24 PLATS, W C R 21/533 30 X 121.21A","$13,300 ",Active, 10-24-018 10:30:00 AM
869,21038732,5294 ST CLAIR,DETROIT,48213,"E ST CLAIR 154 LEBOTS SUB L20 P27 PLATS, W C R 21/553 30 X 112","$4,900 ",Active, 10-24-018 10:30:00 AM
870,21038739,5336 ST CLAIR,DETROIT,48213,"E ST CLAIR 147 LEBOTS SUB L20 P27 PLATS, W C R 21/553 30 X 112","$7,700 ",Active, 10-24-018 10:30:00 AM
871,21038771,5756 ST CLAIR,DETROIT,48213,"E ST CLAIR 37 EXC ALLEY AS WD THOMAS L RICE SUB L37 P26 PLATS, W C R 21/568 35 X 74.27A","$3,800 ",Active, 10-24-018 10:30:00 AM
872,21038965,3979 ST CLAIR,DETROIT,48214,"W ST CLAIR 108 GOESCHELS SUB L27 P44 PLATS, W C R 21/532 30 X 131.67A","$9,000 ",Active, 10-24-018 10:30:00 AM
873,21039014,3501 ST CLAIR,DETROIT,48214,"W ST CLAIR 313 ABERLES SUB L18 P83 PLATS, W C R 21/325 30 X 132.15A","$5,900 ",Active, 10-24-018 10:30:00 AM
874,21039403,4428 HARDING,DETROIT,48213,"E HARDING 1020 ST CLAIR HEIGHTS EUGENE SLOMANS SUB L18 P50 PLATS, W C R 21/534 30 X 105.83A","$5,500 ",Active, 10-24-018 10:30:00 AM
875,21039846,2653 HARDING,DETROIT,48214,"W HARDING 82 N 5 FT 81 HENDRIES SUB L25 P38 PLATS, W C R 21/528 35 X 163.35A","$2,100 ",Active, 10-24-018 10:30:00 AM
876,21040205,5578 FRENCH RD,DETROIT,48213,"E FRENCH RD 669 ST CLAIR HEIGHTS EUGENE SLOMANS SUB L18 P50 PLATS, W C R 21/534 30 X 112.6A","$4,000 ",Active, 10-24-018 10:30:00 AM
877,21041662,5207 LEMAY,DETROIT,48213,"W LEMAY 195 WARREN PARK SUB L35 P90 PLATS, W C R 21/555 30 X 198.45A","$8,000 ",Active, 10-24-018 10:30:00 AM
878,21041670,5159 LEMAY,DETROIT,48213,"W LEMAY 203 WARREN PARK SUB L35 P90 PLATS, W C R 21/555 30 X 195.05A","$6,300 ",Active, 10-24-018 10:30:00 AM
879,21041819,2209 LEMAY,DETROIT,48214,"W LEMAY 130 EUREKA SUB L18 P60 PLATS, WCR 21/356 30 X 100","$6,000 ",Active, 10-24-018 10:30:00 AM
880,21043365,4595 BENITEAU,DETROIT,48213,"W BENITEAU AVE 20 SELLING & MAYS SUB L46 P1 PLATS, W C R 21/685 31.67 X 162.77A","$2,200 ",Active, 10-24-018 10:30:00 AM
881,21047047,4207 ALGONQUIN,DETROIT,48215,"W ALGONQUIN S 20 FT 343 N 20 FT 344 DANIEL J CAMPAUS SUB L42 P19 PLATS, W C R 21/649 40 X 122",$600 ,Active, 10-24-018 10:30:00 AM
882,21047185,745 ALGONQUIN,DETROIT,48215,"W ALGONQUIN 46 A M CAMPAU REALTY CO SUB L32 P87 PLATS, W C R 21/405 40 X 102",$600 ,Active, 10-24-018 10:30:00 AM
883,21047353,4800 ANDERDON,DETROIT,48215,"E ANDERDON 78 JEFFERSON PARK LAND CO LTD SUB L47 P6 PLATS, W C R 21/691 42.26 IRREG","$21,200 ",Active, 10-24-018 10:30:00 AM
884,21047387,4655 ANDERDON,DETROIT,48215,"W ANDERDON 1162 WARREN PARK NO 3 SUB L37 P59 PLATS, W C R 21/457 30 X 122","$7,100 ",Active, 10-24-018 10:30:00 AM
885,21047673-4,4180 SPRINGLE,DETROIT,48215,"E SPRINGLE 209 S 18 FT 210 DANIEL J CAMPAUS SUB L42 P19 PLATS, W C R 21/649 53 X 122","$8,100 ",Active, 10-24-018 10:30:00 AM
886,21047718,4860 SPRINGLE,DETROIT,48215,"E SPRINGLE 129 JEFFERSON PARK LAND CO LTD SUB L47 P6 PLATS, W C R 21/691 40 X 122","$4,800 ",Active, 10-24-018 10:30:00 AM
887,21047835,2657 SPRINGLE,DETROIT,48215,"W SPRINGLE 246 DANIEL J CAMPAUS SUB L29 P44 PLATS, W C R 21/388 35 X 122","$2,400 ",Active, 10-24-018 10:30:00 AM
888,21049052,4118 DICKERSON,DETROIT,48215,"E DICKERSON N 5 FT 16 17 S 5 FT 18 DANIEL J CAMPAUS SUB L42 P19 PLATS, W C R 21/649 45 X 132.47A","$2,700 ",Active, 10-24-018 10:45:00 AM
889,21049118,5262 DICKERSON,DETROIT,48213,"E DICKERSON 8 PARKSIDE MANOR SUB L45 P53 PLATS, W C R 21/675 40 X 103.72A","$6,300 ",Active, 10-24-018 10:45:00 AM
890,21049692,2944 LENOX,DETROIT,48215,"E LENOX 67 BLK 3-JEFFERSON & MACK AVE SUB L18 P75 PLATS, W C R 21/309 30 X 108.05A","$4,000 ",Active, 10-24-018 10:45:00 AM
891,21052361,5034 LAKEVIEW,DETROIT,48213,"E LAKEVIEW 926 JEFFERSON PARK LAND CO LTD SUB NO 1 L50 P78 PLATS, W C R 21/755 40 X 105","$10,500 ",Active, 10-24-018 10:45:00 AM
892,21053562,203 EASTLAWN,DETROIT,48215,"W EASTLAWN 128 HENDRIES RIVERSIDE PARK SUB L49 P34 PLATS, W C R 21/744 35.73 X 120","$8,700 ",Active, 10-24-018 10:45:00 AM
893,21054583.002L,2910 LAKEWOOD,DETROIT,48215,"E LAKEWOOD 89 GARDEN HEIGHTS SUB L30 P58 PLATS, W C R 21/399 40 X 153.92","$1,200 ",Active, 10-24-018 10:45:00 AM
894,21056587,19010 HAYES,DETROIT,48205,"E HAYES 536 OBENAUER BARBER & LAINGS DUNORD PK SUB NO 2 L59 P41 PLATS, W C R 21/926 20 X 100.02","$9,300 ",Active, 10-24-018 10:45:00 AM
895,21057216,19151 KELLY RD DETROIT,DETROIT,48236,"W KELLY RD PT OF LOTS 108 & 109DALBYS EAST POINTE SUB L50 P77 PLATS, W C R 21/819 ALL DESC AS: BG AT NE COR OF LOT 108,TH S 30D 30M 12S W(RECORDED AS 30D 29M 00S W) 31.70 FT ALG W'LY R/W (155 FT WD)OF KELLY RD,TH N 89D 57M 55S W 81.2 FT ALG N FACE OF BLOCK WALL TO AN INTSEC WITH E FACE OF A BLOCK WALL,TH N 00D 30M 32S E 27.27 FT ALG E FACE OF SD BLOCK WALL TO A PTE ON S R/W(106 FT WD) OF SEVEN MILE RD TH DUE E 97.06 FT ALG S R/W SEVEN MILE RD TO P O B 21/--- 31.70 IRREG","$28,400 ",Active, 10-24-018 10:45:00 AM
896,21057217-9,19143 KELLY RD DETROIT,DETROIT,48236,"W KELLY RD PT OF LOTS 108 THRU 111DALBYS EAST POINTE SUB L50 P77 PLATS, W C R 21/819 ALL DESC AS: BG AT A PTE ON W'LY R/W OF KELLY RD(155 FT WDSD PTE BEG S 30D 30M 12S W (RECORDED AS S 30D 29M 00S W) 31.70 FT FR NE COR OF LOT 108, TH CONT ALG SD W'LY R/W OF KELLY RD S 30D 30M 12S W 49.87 FT,TH 89D 57M 54S W 115.98 FT-RECORDED AS 116.04 FT) TH N 30D 24M 20S E 81.57 FT (REC AS N 30D 29M 00S E 81.53 FT)TO PTE ON S R/W OF SEVEN MILE RD SD PTE ALSO BEG TH N W COR OF SD LOT 108,TH DUE E 19.03 FT ALG S R/W OF SEVEN MILE RD TH S 00D 30M 32S W 27.27 FT ALG E'LY FACE OF A BLOCK WALL TO A PT ON INTSEC WITH N FACE OF A BLOCK WALL,TH CONT ALG SD N FACE OF A BLOCK WALL S 89D 57M 55S E 81.21 FT TO P O B 21/--- 49.87 IRREG","$37,100 ",Active, 10-24-018 10:45:00 AM
897,21057220-1,19133 KELLY RD DETROIT,DETROIT,48236,"W KELLY RD S 5 FT OF LOT 111 & ALL 112 DALBYS EAST POINTE SUB L50 P77 PLATS W C R 21/819 2,500 SQ FT 25 X 116.04 (100)","$32,800 ",Active, 10-24-018 10:45:00 AM
898,21057268-9,18641 KELLY RD DETROIT,DETROIT,48224,"W KELLY RD S 8 FT 87 86 N 1 FT 85 TERNES SEVEN MILE DRIVE SUB L56 P85 PLATS, W C R 21/876 29 X 93","$4,200 ",Active, 10-24-018 10:45:00 AM
899,21057398-9,12641 KELLY RD DETROIT,DETROIT,48224,"W KELLY S 7 FT OF 69 70 N 2 FT OF 71 JOHN KELLY ESTATE SUB L59 P1 PLATS, W C R 21/918 29 X 122","$9,200 ",Active, 10-24-018 10:45:00 AM
900,21057657,12871 RIAD,DETROIT,48236,"W RIAD 1102 PARK DRIVE SUB NO 4 L54 P11 PLATS, W C R 21/886 42 X 122","$7,200 ",Active, 10-24-018 10:45:00 AM
901,21057779,12048 DUCHESS,DETROIT,48224,"E DUCHESS LOT 1421 AND W 9' VAC ALLEY ADJ YORKSHIRE WOODS SUB NO 7 L54 P88 PLATS, W C R 21/899 40 X 119","$7,600 ",Active, 10-24-018 10:45:00 AM
902,21057907,11440 LAING,DETROIT,48224,"E LAING 225 AND W 9 FT VAC ALLEY ADJ OBENAUER BARBER LAING COS DU NORD PARK SUB L50 P98 PLATS, W C R 21/823 40 X 122",$500 ,Active, 10-24-018 10:45:00 AM
903,21058016,12427 LAING,DETROIT,48236,"W LAING 580 & E 9 FT VAC ALLEY ADJ SEVEN MILE CADIEUX SUB NO 4 L58 P99 PLATS, W C R 21/917 40 X 123.60","$12,800 ",Active, 10-24-018 10:45:00 AM
904,21058255,12485 WHITEHILL,DETROIT,48224,W WHITEHILL 125 AND E 9 FT OF VAC ALLEY ADJ JOSEPH HOLTZMAN SUB L68 P75-6 PLATS W C R 21/1011 41.98 IRREG,"$10,400 ",Active, 10-24-018 10:45:00 AM
905,21058436,12200 LANSDOWNE,DETROIT,48236,"E LANSDOWNE 2068 AND W 9 FT VAC ALLEY ADJ PARK DRIVE SUB NO 6 L60 P27 PLATS, W C R 21/938 40 IRREG","$15,400 ",Active, 10-24-018 10:45:00 AM
906,21058746,11161 ROSSITER,DETROIT,48224,"W ROSSITER S 20 FT 75 N 20 FT 74 AND E 9 FT VAC ALLEY ADJ KING HEIGHTS SUB L50 P60 PLATS, W C R 21/826 40 X 129","$12,300 ",Active, 10-24-018 10:45:00 AM
907,21058870,11234 ROXBURY,DETROIT,48224,"E ROXBURY 516 AND W 9 FT OF VAC ALLEY ADJ SEVEN MI CADIEUX SUB NO 3 L58 P63 PLATS, W C R 21/913 40 X 139.11A","$14,600 ",Active, 10-24-018 10:45:00 AM
908,21058930,11625 ROXBURY,DETROIT,48224,"W ROXBURY 948 AND E 9' VAC ALLEY ADJ SEVEN MILE CADIEUX SUB NO 8 L61 P20 PLATS, W C R 21/957 47.56 IRREG","$10,900 ",Active, 10-24-018 10:45:00 AM
909,21060476,5967 PHILIP,DETROIT,48224,"W PHILIP 167 THE PARTNER LAND SUB L42 P31 PLATS, W C R 21/612 35 X 106","$3,000 ",Active, 10-24-018 10:45:00 AM
910,21061292,5926 MANISTIQUE,DETROIT,48224,"E MANISTIQUE 26 PARK & BLVD SUB L42 P70 PLATS, W C R 21/618 40 X 103.75A","$4,700 ",Active, 10-24-018 11:00:00 AM
911,21062899,4734 ALTER,DETROIT,48215,"E ALTER 72 ELM PARK SUB NO 1 L42 P50 PLATS, W C R 21/613 35 X 100.2A","$10,200 ",Active, 10-24-018 11:00:00 AM
912,21062937-8,5242 ALTER,DETROIT,48224,"E ALTER 189&190 ABBOTT & BEYMERS SUNDERLAND PARK SUB L36 P93 PLATS, W C R 21/428 40 X 124.93A","$12,500 ",Active, 10-24-018 11:00:00 AM
913,21063396,4324 WAYBURN,DETROIT,48224,"E WAYBURN 56 PLEASANT HOMES A SUB L38 P9 PLATS, W C R 21/443 35 X 100.92","$7,000 ",Active, 10-24-018 11:00:00 AM
914,21063453,5108 WAYBURN,DETROIT,48224,"E WAYBURN 2 WINNETKA PARK SUB L38 P68 PLATS, W C R 21/520 35 X 125.1A","$11,000 ",Active, 10-24-018 11:00:00 AM
915,21063642,11618 WAYBURN,DETROIT,48224,"E WAYBURN S 39 FT OF N 70 FT 19 LINCOLN GARDENS SUB L43 P26 PLATS, W C R 21/811 39 X 130",$600 ,Active, 10-24-018 11:00:00 AM
916,21063668,12066 WAYBURN,DETROIT,48224,"E WAYBURN 2113 PARK DRIVE SUB NO 6 L60 P27 PLATS, W C R 21/938 38.61 IRREG","$11,000 ",Active, 10-24-018 11:00:00 AM
